ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5998596,2016,0,0,1248.48,49.9392,0,0,0,0
5998597,2016,0,0,0,0,0,0,5875.2,352.512
5998598,2016,0,0,2690.4,107.616,0,0,0,0
5998599,2016,0,0,0,0,0,0,2108,126.48
5998600,2016,0,0,2806.72,112.2688,0,0,0,0
5998601,2016,NA,959.04,0,0,0,0,0,0
5998602,2016,0,0,0,0,0,0,440,26.4
5998603,2016,0,0,0,0,366912,22014.72,0,0
5998604,2016,0,0,0,0,0,0,4027.2,241.632
5998605,2016,0,0,0,0,0,0,1604.2,96.252
5998606,2016,0,0,0,0,65376,3922.56,0,0
5998607,NA,0,0,0,0,37171.2,2230.272,0,0
5998608,2016,0,0,2171.52,86.8608,0,0,0,0
5998609,2016,0,0,7645.56,305.8224,0,0,0,0
5998610,2016,48540,3883.2,0,0,0,0,0,0
5998611,2016,0,0,752.64,30.1056,0,0,0,0
5998612,2016,0,0,15141,605.64,0,0,0,0
5998613,2016,0,0,10874.88,434.9952,0,0,0,0
5998614,2016,0,0,1946,77.84,0,0,0,0
5998615,2016,0,0,0,0,0,0,23472,1408.32
5998616,2016,3948,315.84,0,0,0,0,0,0
5998617,2016,8205,656.4,0,0,0,0,0,0
5998618,2016,27585,2206.8,0,0,0,0,0,0
5998619,2016,0,0,0,0,57974.4,3478.464,0,0
5998620,2016,0,0,747.2,29.888,0,0,0,NA
5998621,2016,1632,130.56,0,0,0,0,0,0
5998622,2016,0,0,3160,126.4,0,0,0,0
5998623,2016,0,0,0,0,0,0,29445,1766.7
5998624,2016,0,0,0,0,289674,17380.44,0,0
5998625,2016,0,0,21952,878.08,0,0,0,0
5998626,2016,8340,667.2,0,0,0,0,0,0
5998627,2016,0,0,0,0,0,0,742.4,44.544
5998628,2016,6912,552.96,0,0,0,0,0,0
5998629,2016,0,0,0,0,0,0,1276.8,76.608
5998630,2016,0,0,0,0,0,0,4267.2,256.032
5998631,2016,22896,1831.68,0,0,0,0,0,0
5998632,2016,0,0,0,0,0,0,124.8,7.488
5998633,2016,0,0,0,0,0,0,364,21.84
5998634,2016,0,0,0,0,104598,6275.88,0,0
5998635,2016,0,0,0,0,0,0,439.8,26.388
5998636,2016,0,0,0,0,3515.4,210.924,0,0
5998637,2016,0,0,0,0,201960,12117.6,0,0
5998638,2016,0,0,24211.2,968.448,0,0,0,0
5998640,2016,0,0,0,0,0,0,547.8,32.868
5998641,2016,9058,724.64,0,0,0,0,0,0
5998642,2016,15620,1249.6,0,0,0,0,0,0
5998643,2016,0,0,0,0,529200,31752,0,0
5998644,2016,0,0,0,0,16587,995.22,0,0
5998645,2016,0,0,2085.6,83.424,0,0,0,0
5998646,2016,NA,0,0,0,347700.6,20862.036,0,0
5998647,2016,0,0,0,0,0,0,367.2,22.032
5998648,2016,0,0,0,0,0,0,5812.5,348.75
5998649,2016,0,0,0,0,0,0,3825,229.5
5998650,2016,8450,676,0,0,0,0,0,0
5998651,2016,0,0,0,0,0,0,1932.8,115.968
5998652,2016,41552,3324.16,0,0,0,0,0,0
5998653,2016,28288,2263.04,0,0,0,0,0,0
5998654,2016,0,0,0,0,10327.5,619.65,0,0
5998655,2016,0,0,0,0,959.4,57.564,0,0
5998656,2016,0,0,0,0,148147.2,8888.832,0,0
5998657,2016,11550,924,0,0,0,0,0,0
5998658,2016,0,0,0,0,0,0,9.6,0.576
5998659,2016,0,0,787.6,31.504,0,0,0,NA
5998660,2016,5850,468,0,0,0,0,0,0
5998661,2016,0,0,84546,3381.84,0,0,0,0
5998662,2016,0,0,0,0,0,0,1088.4,65.304
5998663,2016,0,0,0,0,115962,6957.72,0,0
5998664,2016,0,0,0,0,41454,2487.24,0,0
5998665,2016,0,0,0,0,404352,24261.12,0,0
5998666,2016,42835,3426.8,0,0,0,0,0,0
5998667,2016,9576,766.08,0,0,0,0,0,0
5998668,2016,0,0,0,0,11872.8,712.368,NA,0
5998669,2016,0,0,0,0,8004,480.24,0,0
5998670,2016,0,0,0,0,171225.6,10273.536,0,0
5998671,2016,8484,678.72,0,0,0,0,0,0
5998672,2016,0,0,0,0,0,0,831.6,49.896
5998673,2016,0,0,4401.6,176.064,0,0,0,0
5998674,2016,0,0,0,0,0,0,1418.4,85.104
5998675,2016,0,0,0,0,0,0,6888,413.28
5998676,2016,0,0,0,0,0,0,1495.2,89.712
5998677,2016,2828,226.24,0,0,0,0,0,0
5998678,2016,5580,446.4,0,0,0,0,0,0
5998679,2016,0,0,0,0,68112,4086.72,0,0
5998680,2016,0,0,17760,710.4,0,0,0,0
5998681,2016,0,0,0,0,0,0,22944,1376.64
5998682,2016,10422,833.76,0,0,0,0,0,0
5998683,2016,0,0,23178.24,927.1296,0,0,0,0
5998684,2016,0,0,0,0,117504,7050.24,0,0
5998685,2016,0,0,0,0,0,0,3732,223.92
5998686,2016,2136,170.88,0,0,0,0,0,0
5998687,2016,0,0,0,0,0,0,1347.3,80.838
5998688,2016,0,0,0,0,0,0,1220.8,73.248
5998689,2016,0,0,2979.84,119.1936,0,0,0,0
5998690,2016,11064,885.12,0,0,0,0,0,0
5998691,2016,11190,895.2,0,0,0,0,0,0
5998692,2016,0,0,0,0,34405.2,2064.312,0,0
5998693,2016,0,0,0,0,199873.8,11992.428,0,0
5998694,2016,1281,102.48,0,0,0,0,0,0
5998695,2016,28704,2296.32,0,0,0,0,0,0
5998696,NA,7152,572.16,0,0,0,0,0,0
5998697,2016,7360,588.8,0,0,0,0,0,0
5998698,2016,0,0,261.12,10.4448,0,0,0,0
5998699,2016,0,0,0,0,61236,3674.16,0,0
5998700,2016,0,0,0,0,83174.4,4990.464,0,0
5998701,2016,0,0,0,0,0,0,1852.8,111.168
5998702,2016,12492,999.36,0,0,0,0,0,0
5998703,2016,0,0,7016.8,280.672,0,0,0,0
5998704,2016,0,0,0,0,0,0,330,19.8
5998705,2016,44352,3548.16,0,0,0,0,0,0
5998706,2016,0,0,2383.2,95.328,0,0,0,0
5998707,2016,8672,693.76,0,0,0,0,0,0
5998708,2016,8500,680,0,0,0,0,0,0
5998709,2016,NA,0,13305.6,532.224,0,0,0,0
5998710,2016,0,0,49939.2,1997.568,0,0,0,0
5998711,2016,57760,4620.8,0,0,0,0,0,0
5998712,2016,0,0,33523.2,1340.928,0,0,0,0
5998713,2016,34048,2723.84,0,0,0,0,0,0
5998714,2016,0,NA,0,0,136068,8164.08,0,0
5998715,2016,0,0,0,0,58996.8,3539.808,0,0
5998716,2016,4752,380.16,0,0,0,0,0,0
5998717,2016,9390,751.2,0,0,0,0,0,0
5998718,2016,0,0,0,0,4131,247.86,0,0
5998719,2016,0,0,0,0,0,0,8640,518.4
5998720,2016,20800,1664,0,0,0,0,0,0
5998721,2016,6984,558.72,0,0,0,0,0,0
5998722,2016,19350,1548,0,0,0,0,0,0
5998723,2016,37232,2978.56,0,0,0,0,0,0
5998724,2016,0,0,NA,67.2768,0,0,0,0
5998725,2016,52500,4200,0,0,0,0,0,0
5998726,2016,NA,901.44,0,0,0,0,0,0
5998727,2016,0,0,0,0,37699.2,2261.952,0,0
5998728,2016,0,0,907.2,36.288,0,0,0,0
5998729,2016,1356,108.48,0,0,0,0,0,0
5998730,2016,0,0,0,0,NA,0,259.5,15.57
5998731,2016,0,0,1804,72.16,0,0,0,0
5998732,2016,0,0,0,0,9687.6,581.256,0,0
5998733,2016,1470,117.6,0,0,0,0,0,0
5998734,2016,0,0,0,0,19899,1193.94,0,0
5998735,2016,0,0,0,0,7446,446.76,0,0
5998736,2016,2574,205.92,0,0,0,0,0,0
5998737,2016,0,0,0,0,0,0,646,38.76
5998738,2016,0,NA,0,0,0,0,904.5,54.27
5998739,2016,0,0,0,0,0,0,178,10.68
5998740,2016,0,0,0,0,247430.4,14845.824,0,0
5998741,2016,0,0,0,0,4422.6,265.356,0,0
5998742,2016,0,0,0,0,0,0,2988.9,179.334
5998743,2016,0,0,19461.12,778.4448,0,0,0,0
5998744,2016,0,0,0,0,444880.8,26692.848,0,0
5998745,2016,NA,100.32,0,0,0,0,0,0
5998746,2016,0,0,0,0,0,0,1526.4,91.584
5998747,2016,0,0,13543.2,541.728,0,0,0,0
5998748,2016,9555,764.4,0,0,0,0,0,0
5998749,2016,18460,1476.8,0,0,0,0,0,0
5998750,2016,2492,199.36,0,0,0,0,0,0
5998751,2016,0,0,5740,229.6,0,0,0,0
5998752,2016,10955,876.4,0,0,0,0,0,0
5998753,2016,0,0,0,0,NA,0,6264,375.84
5998754,2016,0,0,1928.96,77.1584,0,0,0,0
5998755,2016,0,0,38016,1520.64,0,0,0,0
5998756,2016,0,0,0,0,79800,4788,0,0
5998757,2016,3038,243.04,0,0,0,0,0,0
5998758,2016,0,0,4550.4,182.016,0,0,0,0
5998759,2016,0,0,0,0,0,0,37.8,2.268
5998760,NA,0,0,0,0,44491.2,2669.472,0,0
5998761,2016,0,0,0,0,0,0,261,15.66
5998762,2016,0,0,0,0,0,0,5760,345.6
5998763,2016,0,0,0,0,0,0,8164.8,489.888
5998764,2016,0,0,0,0,0,0,563.2,33.792
5998765,2016,0,0,0,0,106801.2,6408.072,0,0
5998766,2016,0,0,652.8,26.112,0,0,0,0
5998767,2016,0,0,0,0,2808,168.48,0,0
5998768,2016,2632,210.56,0,0,0,0,0,0
5998769,2016,0,0,0,0,0,0,383.4,23.004
5998770,2016,0,0,74023.04,2960.9216,0,0,0,0
5998771,2016,0,0,13060.32,522.4128,0,0,0,0
5998772,2016,0,0,0,0,0,0,1104,66.24
5998773,2016,5280,422.4,0,0,0,0,0,0
5998774,2016,25585,2046.8,0,0,0,0,0,0
5998775,2016,0,0,0,0,0,0,2172,130.32
5998776,2016,0,0,0,0,0,0,1173.6,70.416
5998777,2016,0,0,0,0,46698,2801.88,0,0
5998778,2016,0,0,0,0,0,0,653.4,39.204
5998779,2016,0,0,0,0,0,0,2446.2,146.772
5998780,2016,0,0,0,0,0,0,7545.6,452.736
5998781,2016,0,0,0,0,4473.6,268.416,0,0
5998782,2016,0,0,8775,351,0,0,0,0
5998783,2016,0,0,0,0,0,0,1600,96
5998784,2016,0,0,0,0,18396,1103.76,0,0
5998785,2016,0,0,18816,752.64,0,0,0,0
5998786,2016,0,0,3760,150.4,0,0,0,0
5998787,2016,12240,979.2,0,0,0,0,0,0
5998788,2016,0,0,0,0,0,0,480,28.8
5998789,2016,0,0,0,0,0,0,2228.8,133.728
5998790,2016,0,0,3712.8,148.512,0,0,0,0
5998791,2016,0,0,0,0,99600,5976,0,0
5998792,2016,0,0,19610.1,784.404,0,0,0,0
5998793,2016,1776,142.08,0,0,0,0,0,0
5998794,2016,0,0,0,0,7182,430.92,0,0
5998795,2016,0,0,0,0,85657.5,5139.45,0,0
5998796,2016,4011,320.88,0,0,0,0,0,0
5998797,2016,0,0,5510.4,220.416,0,0,0,0
5998798,2016,0,0,0,0,0,0,8998,539.88
5998799,2016,0,0,67579.2,2703.168,0,0,0,0
5998800,2016,0,0,4087.2,163.488,0,0,0,0
5998802,2016,0,0,2401.92,96.0768,0,0,0,0
5998803,2016,0,0,0,0,257670,15460.2,0,0
5998804,2016,0,0,0,0,162607.5,9756.45,0,0
5998805,2016,7905,632.4,0,0,0,0,0,0
5998806,2016,11634,930.72,0,0,0,0,0,0
5998807,2016,0,0,0,0,0,0,4416,264.96
5998808,2016,0,0,NA,412.128,0,0,0,0
5998809,2016,0,0,74538,2981.52,0,0,0,0
5998810,2016,0,0,61.6,2.464,0,0,0,0
5998811,2016,0,0,17677.44,707.0976,0,0,0,0
5998812,2016,21300,1704,0,0,0,0,0,0
5998813,2016,37240,2979.2,0,0,0,0,0,0
5998814,2016,0,0,0,0,102394.8,6143.688,0,0
5998815,2016,0,0,0,0,0,0,6731.1,403.866
5998816,2016,5940,475.2,0,0,0,0,0,0
5998817,2016,6594,527.52,0,0,0,0,0,0
5998818,2016,0,0,54774,2190.96,0,0,0,0
5998819,2016,0,0,12121.2,484.848,0,0,0,0
5998820,2016,0,0,0,0,7178.4,430.704,0,0
5998821,2016,0,0,0,0,0,0,187.8,11.268
5998822,2016,0,0,0,0,59558.4,3573.504,0,0
5998823,2016,20034,1602.72,0,0,0,0,0,0
5998824,2016,0,0,0,0,235224,14113.44,0,0
5998825,2016,8784,702.72,0,0,0,0,0,0
5998826,2016,15336,NA,0,0,0,0,0,0
5998827,2016,0,0,0,NA,178963.2,10737.792,0,0
5998828,2016,0,0,0,0,0,0,882,52.92
5998829,2016,0,0,2940,117.6,0,0,0,0
5998830,2016,0,0,6940.8,277.632,0,0,0,0
5998831,2016,0,0,0,0,0,0,963,57.78
5998832,2016,0,0,0,0,0,0,1878.8,112.728
5998833,2016,0,0,0,0,0,0,2625,157.5
5998834,2016,3504,280.32,0,0,0,0,0,0
5998835,2016,0,0,0,0,101136,6068.16,0,0
5998836,2016,0,0,0,0,0,0,1850,111
5998837,2016,0,0,0,0,0,0,166.4,9.984
5998838,2016,0,0,0,0,0,0,12585,755.1
5998839,2016,0,0,0,0,45552,2733.12,0,0
5998840,2016,0,0,0,0,453747,27224.82,0,0
5998841,2016,0,0,NA,NA,393984,23639.04,0,0
5998842,2016,0,0,0,0,0,0,11886,713.16
5998843,2016,0,0,0,0,36207,2172.42,0,0
5998844,2016,0,0,0,0,7128,427.68,0,0
5998845,2016,0,0,28795.5,1151.82,0,0,0,0
5998846,2016,0,0,0,0,0,0,1010,60.6
5998847,NA,0,0,11563.2,462.528,0,0,0,0
5998848,2016,990,79.2,0,0,0,0,0,0
5998849,2016,0,0,42724,1708.96,0,0,0,0
5998850,2016,0,0,NA,0,391809.6,23508.576,0,0
5998851,2016,0,0,0,0,87141.6,5228.496,0,0
5998852,2016,8340,667.2,0,0,0,0,0,0
5998853,2016,0,0,13104,524.16,0,0,0,0
5998854,2016,0,0,0,0,167832,10069.92,0,0
5998855,2016,0,0,0,0,553977.6,33238.656,0,0
5998856,2016,0,0,0,0,72576,4354.56,0,0
5998857,2016,0,0,0,0,304416,18264.96,0,0
5998858,2016,0,0,0,0,86486.4,5189.184,0,0
5998859,2016,0,0,0,0,416304,24978.24,0,0
5998860,2016,25740,2059.2,0,0,0,0,0,0
5998861,2016,0,0,0,0,343035,20582.1,0,0
5998862,2016,3864,309.12,0,0,0,0,0,0
5998863,2016,0,0,0,0,17874,1072.44,0,0
5998864,2016,0,0,0,0,0,0,17520,1051.2
5998865,2016,0,0,0,0,0,0,4200,252
5998866,2016,0,0,0,0,253152,15189.12,0,0
5998867,2016,870,69.6,0,0,0,0,0,0
5998868,2016,0,0,6249.6,249.984,0,0,0,0
5998869,2016,0,0,0,0,0,0,2396,143.76
5998870,2016,0,0,0,0,37908,2274.48,0,0
5998871,2016,0,0,12269.88,490.7952,0,0,0,NA
5998872,2016,0,0,0,0,61695,3701.7,0,0
5998873,2016,23904,1912.32,0,0,0,0,0,0
5998874,2016,4200,NA,0,0,0,0,0,0
5998875,2016,0,0,0,0,0,0,2125.5,127.53
5998876,2016,0,0,0,0,25891.2,1553.472,0,0
5998877,2016,0,0,0,0,0,0,1411.2,84.672
5998878,2016,0,0,0,0,0,0,496,29.76
5998879,2016,0,0,0,0,0,0,664.8,39.888
5998880,2016,0,0,0,0,14544,872.64,0,0
5998881,2016,0,0,0,0,0,0,2841.6,170.496
5998882,2016,29520,2361.6,0,0,0,0,0,0
5998883,2016,11154,892.32,0,0,0,0,0,0
5998884,2016,0,0,42840,1713.6,0,0,0,0
5998885,2016,17910,1432.8,0,0,0,0,0,0
5998886,2016,0,0,0,0,0,0,1863,111.78
5998887,2016,0,0,0,0,0,0,10410,624.6
5998888,2016,0,0,0,0,77565.6,4653.936,0,0
5998889,2016,0,0,0,0,0,0,7716,462.96
5998890,2016,0,0,0,0,33306,1998.36,0,0
5998891,NA,11544,923.52,0,0,0,0,0,0
5998892,2016,0,0,0,0,55962.9,3357.774,0,0
5998893,2016,0,0,0,0,0,0,924,55.44
5998894,2016,0,0,0,0,264499.2,15869.952,0,0
5998895,2016,0,0,13696,NA,0,0,0,0
5998896,2016,1136,90.88,0,0,0,0,0,0
5998897,2016,0,0,0,0,0,0,3920.4,235.224
5998898,2016,0,0,0,0,14760,885.6,0,0
5998899,2016,37500,3000,0,0,0,0,0,0
5998900,2016,0,0,0,0,0,0,2530,151.8
5998901,2016,0,0,0,0,0,0,3172.5,190.35
5998902,2016,0,0,0,0,0,0,1762.2,105.732
5998903,2016,0,0,0,NA,0,0,411.6,24.696
5998904,2016,9615,769.2,0,0,0,0,0,0
5998905,2016,0,0,1500,60,0,0,0,0
5998906,2016,23463,1877.04,0,0,0,0,0,0
5998907,2016,0,0,0,0,0,0,1891.2,113.472
5998908,2016,21248,1699.84,0,0,0,0,0,0
5998909,2016,0,0,0,0,120384,7223.04,0,0
5998910,2016,0,0,16707.84,668.3136,0,0,0,0
5998911,2016,NA,0,64905.12,2596.2048,0,0,0,0
5998912,2016,0,0,0,0,129729.6,7783.776,0,0
5998913,2016,0,0,0,0,0,0,652.8,39.168
5998914,2016,0,0,0,0,19665,1179.9,0,0
5998915,2016,0,0,0,0,0,0,2952,177.12
5998916,2016,0,0,0,0,7920,475.2,0,0
5998917,2016,0,0,4317.6,172.704,0,0,0,0
5998918,2016,0,0,0,0,81769.5,4906.17,0,0
5998919,2016,7245,579.6,0,0,0,0,0,0
5998920,2016,0,0,0,0,0,0,2016,120.96
5998921,2016,15840,1267.2,0,0,0,0,0,0
5998922,2016,0,0,NA,0,20574,1234.44,0,0
5998923,2016,0,0,0,0,92836.8,5570.208,0,0
5998924,2016,0,0,53576.64,2143.0656,0,0,0,0
5998925,2016,0,0,67698.4,2707.936,0,0,0,0
5998926,2016,0,0,528.84,21.1536,0,0,0,0
5998927,2016,65850,5268,0,0,0,0,0,0
5998928,2016,20520,1641.6,0,0,0,0,0,0
5998929,2016,0,0,0,0,0,0,2392.5,143.55
5998930,2016,0,0,0,0,2224.8,133.488,0,0
5998931,2016,3936,314.88,0,0,0,0,0,0
5998932,2016,14973,1197.84,0,0,NA,0,0,0
5998933,2016,720,57.6,0,0,0,0,0,0
5998934,2016,19300,1544,0,0,0,0,0,0
5998935,2016,9702,776.16,0,0,0,0,0,0
5998936,2016,0,0,0,0,0,0,10848,650.88
5998937,2016,5658,452.64,0,0,0,0,0,0
5998938,2016,0,0,6501.6,260.064,0,0,0,0
5998939,2016,0,0,0,NA,59670,3580.2,0,0
5998940,2016,0,0,0,0,1320,79.2,0,0
5998941,2016,0,0,0,0,1007.1,60.426,0,0
5998942,2016,0,0,15120,604.8,0,0,0,0
5998943,2016,0,0,0,0,10046.4,602.784,0,0
5998944,2016,0,0,3079.44,123.1776,0,0,0,0
5998945,2016,0,0,0,0,419067,25144.02,0,0
5998946,2016,0,0,0,0,0,0,508.8,30.528
5998947,2016,3096,247.68,0,0,0,0,0,0
5998948,2016,0,0,0,0,0,0,2646,158.76
5998949,2016,0,0,1812,72.48,0,0,0,0
5998950,2016,0,0,30618,1224.72,0,0,0,0
5998951,2016,13068,1045.44,0,0,0,0,0,0
5998952,2016,0,0,0,0,27744,1664.64,0,0
5998953,2016,0,0,4561.92,182.4768,0,0,0,0
5998954,2016,0,0,0,0,0,0,918,55.08
5998955,2016,1056,84.48,0,0,0,0,0,0
5998956,2016,11760,940.8,0,0,0,0,0,0
5998957,2016,0,0,0,0,0,0,249.6,14.976
5998958,2016,0,0,0,0,47368.8,2842.128,0,0
5998959,2016,5928,474.24,NA,0,0,0,0,0
5998960,2016,13832,1106.56,0,0,0,0,0,0
5998961,2016,0,0,6871.04,274.8416,0,0,0,0
5998962,2016,0,0,0,0,3958.5,237.51,0,0
5998963,2016,NA,508.8,0,0,0,0,0,0
5998964,2016,12701,1016.08,0,0,0,0,0,0
5998965,2016,0,0,18103.2,724.128,0,0,0,0
5998966,2016,0,0,0,0,802746,48164.76,0,0
5998967,2016,0,0,0,0,14640,878.4,0,0
5998968,2016,0,0,0,0,397488,23849.28,0,0
5998969,2016,0,0,0,0,0,0,248,14.88
5998970,2016,21650,1732,0,0,0,0,0,0
5998971,2016,0,0,0,0,75190.5,4511.43,0,0
5998972,2016,0,0,0,0,6696,401.76,0,0
5998973,2016,0,0,0,0,16929,1015.74,0,0
5998974,2016,0,0,3539.76,141.5904,0,0,0,0
5998975,2016,6348,507.84,0,0,0,0,0,0
5998976,2016,0,0,0,0,67939.2,4076.352,0,0
5998977,2016,8512,NA,0,0,0,0,0,0
5998978,2016,0,0,5959.8,238.392,0,0,0,0
5998979,2016,0,0,0,0,4582.8,274.968,0,0
5998980,2016,8822,705.76,0,0,0,0,0,0
5998981,2016,0,0,NA,0,0,0,162,9.72
5998982,2016,0,0,0,0,56355,3381.3,0,0
5998983,2016,0,0,16394.4,655.776,0,0,0,0
5998984,2016,0,0,0,0,16800,1008,0,0
5998985,2016,0,0,0,0,0,0,168,10.08
5998986,2016,0,0,0,0,41431.5,2485.89,0,0
5998987,2016,18756,1500.48,0,0,0,0,0,0
5998988,2016,3804,304.32,0,0,0,0,0,0
5998989,2016,0,0,0,0,17779.2,1066.752,0,0
5998990,2016,17376,1390.08,0,0,0,0,0,0
5998991,2016,0,0,0,0,21735,1304.1,0,0
5998992,2016,0,0,0,0,0,0,5592,335.52
5998993,2016,0,0,NA,0,0,0,7722,463.32
5998994,2016,0,0,0,0,0,0,1650.6,99.036
5998995,2016,0,0,0,0,6192,371.52,0,0
5998996,2016,0,0,0,0,NA,0,3724,223.44
5998997,2016,2080,166.4,0,0,0,0,0,0
5998998,2016,0,0,12969.6,518.784,0,0,0,0
5998999,2016,0,0,0,0,0,0,251.2,15.072
5999000,2016,0,0,9984,399.36,0,0,0,0
5999001,2016,0,0,0,0,0,0,1026,61.56
5999002,2016,8155,652.4,0,0,0,0,0,0
5999003,NA,0,0,0,0,0,0,6288,377.28
5999004,2016,0,0,0,0,29898,1793.88,0,0
5999005,2016,0,0,0,0,0,0,18270,1096.2
5999006,2016,0,0,0,0,0,0,1222.2,73.332
5999007,2016,0,0,0,0,0,0,21252,1275.12
5999008,2016,0,0,0,0,146160,8769.6,0,0
5999009,2016,0,0,5651.2,226.048,0,0,0,0
5999010,2016,0,0,0,0,87328.8,5239.728,0,0
5999011,2016,0,0,4066.4,162.656,0,0,0,0
5999012,2016,0,0,0,0,288921.6,17335.296,0,NA
5999013,2016,0,0,0,0,112752,6765.12,0,0
5999014,2016,9025,722,0,0,0,0,0,0
5999015,2016,0,0,12227.52,489.1008,0,0,0,0
5999016,2016,0,0,0,0,0,0,2276.4,136.584
5999017,2016,3924,313.92,0,0,0,0,0,0
5999018,2016,0,0,0,0,89667,5380.02,0,0
5999019,2016,0,0,3691.2,147.648,0,0,0,0
5999020,2016,26585,2126.8,0,0,0,0,0,0
5999021,2016,0,0,18201.6,728.064,0,0,0,0
5999022,2016,0,0,25355.2,1014.208,0,0,0,0
5999023,2016,0,0,0,0,0,0,10236,614.16
5999024,2016,0,0,41228.4,1649.136,0,0,0,0
5999025,2016,0,0,11348.48,453.9392,0,0,0,0
5999026,2016,16276,1302.08,0,0,0,0,0,0
5999027,2016,0,0,32676,1307.04,0,0,0,0
5999028,2016,0,0,0,0,19710,1182.6,0,0
5999029,2016,2848,227.84,0,0,0,0,0,0
5999030,2016,0,0,61713.6,2468.544,0,0,NA,0
5999031,2016,0,0,4057.56,162.3024,0,0,0,0
5999032,2016,12096,967.68,0,0,0,0,0,0
5999033,2016,0,0,0,0,2937.6,176.256,0,0
5999034,2016,0,0,17028,681.12,0,0,0,0
5999035,2016,5700,456,0,0,0,0,0,0
5999036,2016,0,0,3182.4,127.296,0,0,0,0
5999037,2016,0,0,0,0,298080,17884.8,0,0
5999038,2016,23380,1870.4,0,0,0,0,0,0
5999039,2016,0,0,0,0,0,0,1476,88.56
5999040,2016,0,0,5786.88,231.4752,0,0,0,0
5999041,2016,49200,3936,0,0,0,0,0,0
5999042,2016,0,0,5601.42,224.0568,0,0,0,0
5999043,2016,48750,3900,0,0,0,0,0,0
5999044,2016,0,0,24401.52,976.0608,0,0,0,0
5999045,2016,2752,220.16,0,0,0,0,0,0
5999046,2016,0,0,0,0,0,0,1628,97.68
5999047,2016,17600,1408,0,0,0,0,0,0
5999048,2016,7940,635.2,0,0,0,0,0,0
5999049,2016,2616,209.28,0,NA,0,0,0,0
5999050,2016,0,0,0,0,0,0,11655,699.3
5999051,2016,468,37.44,0,0,0,0,0,0
5999052,2016,0,0,739.2,29.568,0,0,0,0
5999053,2016,0,0,0,0,0,0,864,51.84
5999054,2016,0,0,0,0,30960,1857.6,0,0
5999055,2016,1225,98,0,0,0,0,0,0
5999056,2016,0,0,0,0,0,0,8190,491.4
5999057,2016,0,0,0,0,47174.4,2830.464,0,0
5999058,2016,0,0,0,0,148176,8890.56,0,0
5999059,2016,0,0,0,0,0,0,2704.5,162.27
5999060,2016,0,0,0,0,67716,4062.96,0,0
5999061,2016,0,0,0,0,74493,4469.58,0,0
5999062,2016,0,0,0,0,0,0,1694,101.64
5999063,2016,0,0,0,0,87410.4,5244.624,0,0
5999064,2016,3328,266.24,0,0,0,0,0,0
5999065,2016,9256,740.48,0,0,0,0,0,0
5999066,2016,0,0,0,0,0,0,1034,62.04
5999067,2016,0,0,2845.44,113.8176,0,0,0,0
5999068,2016,0,0,14664,586.56,0,0,0,0
5999069,2016,0,0,0,0,0,0,3808,228.48
5999070,2016,0,0,0,0,42,2.52,0,0
5999071,2016,0,0,0,0,0,0,780,46.8
5999072,2016,0,0,9179.28,367.1712,0,0,0,0
5999073,2016,0,0,1245.6,49.824,0,0,0,0
5999074,2016,0,0,0,0,18514.8,1110.888,0,0
5999075,2016,0,0,22770,910.8,0,0,0,0
5999076,2016,0,0,29013.6,1160.544,0,0,0,0
5999077,2016,0,0,0,0,0,0,2691,161.46
5999078,2016,0,0,0,0,0,0,148.8,8.928
5999079,NA,0,0,0,0,130350,7821,0,0
5999080,2016,0,0,0,0,0,0,69.6,4.176
5999081,2016,0,0,0,0,228960,13737.6,0,0
5999082,2016,0,0,0,0,0,0,2877,172.62
5999083,2016,8400,672,0,0,0,0,NA,0
5999084,2016,0,0,10673.28,NA,0,0,0,0
5999085,2016,0,0,207.2,8.288,0,0,0,0
5999086,2016,6260,500.8,0,0,0,0,0,0
5999087,2016,0,0,0,0,0,0,286.2,17.172
5999088,2016,0,0,0,0,0,0,1372.5,82.35
5999089,2016,10104,808.32,0,0,0,0,0,0
5999090,2016,0,0,9696.96,NA,0,0,0,0
5999091,2016,5175,414,0,0,0,0,0,0
5999092,2016,0,0,0,0,0,0,8683.2,520.992
5999093,2016,0,0,0,0,0,0,973.5,58.41
5999094,2016,0,0,0,0,55728,3343.68,0,0
5999095,2016,0,0,0,0,0,0,2468,148.08
5999096,2016,0,0,0,0,98982,5938.92,0,0
5999097,2016,0,0,0,0,37500,2250,0,0
5999098,2016,0,0,5181.28,207.2512,0,0,0,0
5999099,2016,21850,1748,0,0,0,0,0,0
5999100,2016,33360,2668.8,0,0,0,0,0,0
5999101,2016,0,0,0,0,0,0,293,17.58
5999102,2016,0,0,0,0,42840,2570.4,0,0
5999103,2016,0,0,0,0,0,0,2780,NA
5999104,2016,0,0,2540,101.6,0,0,0,0
5999105,2016,0,0,0,0,149319,8959.14,0,0
5999106,2016,0,0,0,0,0,0,3680,220.8
5999107,2016,0,0,0,0,0,0,8125,487.5
5999108,2016,0,0,77112,3084.48,0,0,0,0
5999109,2016,43780,3502.4,0,0,0,0,0,0
5999110,2016,0,0,0,0,48780.6,2926.836,0,0
5999111,2016,25728,2058.24,0,0,0,0,0,0
5999112,2016,0,0,0,0,0,0,3303,198.18
