ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5972552,2017,12624,1009.92,0,0,0,0,0,0
5972553,2017,0,0,0,0,0,0,1617.6,97.056
5972554,2017,0,0,0,0,0,0,3672,220.32
5972555,2017,0,0,0,0,0,0,8381,502.86
5972556,2017,0,0,0,0,128142,7688.52,0,0
5972557,2017,0,0,10152,406.08,0,0,0,0
5972558,2017,0,0,0,0,0,0,4415,264.9
5972559,2017,0,0,0,0,0,0,6984,419.04
5972560,2017,12311,984.88,0,0,0,0,0,0
5972561,2017,39416,3153.28,0,0,0,0,0,0
5972562,2017,0,0,6314.88,252.5952,0,0,0,0
5972563,2017,0,0,0,0,1056,63.36,0,0
5972564,2017,0,0,4860,194.4,0,0,0,0
5972565,2017,0,0,0,0,213300,12798,0,0
5972566,2017,0,0,0,0,18768,1126.08,0,0
5972567,2017,7584,606.72,0,0,0,0,0,0
5972568,2017,3798,303.84,0,0,0,0,0,0
5972569,2017,1076,86.08,0,0,0,0,NA,0
5972570,2017,0,0,0,0,115290,6917.4,0,NA
5972571,2017,0,0,0,0,0,0,1304.8,78.288
5972572,2017,0,0,69076.8,2763.072,0,0,0,0
5972573,2017,0,0,0,0,5796,347.76,0,NA
5972574,2017,0,0,0,0,0,0,12309,738.54
5972575,2017,0,0,15584.4,623.376,0,0,0,0
5972576,2017,0,0,0,0,0,0,4156.8,249.408
5972577,2017,0,0,0,0,78570,4714.2,0,0
5972578,2017,0,0,0,0,0,0,12210,732.6
5972579,2017,0,0,7177.5,287.1,0,0,0,0
5972580,2017,14450,1156,0,0,0,0,0,0
5972581,2017,0,0,0,0,642.6,38.556,0,0
5972582,2017,0,0,0,0,0,0,652.8,39.168
5972583,2017,0,0,0,0,360468,21628.08,0,0
5972584,2017,0,0,0,0,0,0,4492.8,269.568
5972585,2017,69440,5555.2,0,0,0,0,0,0
5972586,2017,0,0,0,0,25855.2,1551.312,0,0
5972587,2017,0,0,4515.84,180.6336,0,0,0,0
5972588,2017,0,0,0,0,177480,10648.8,0,0
5972589,2017,0,0,0,0,0,0,4425,265.5
5972590,2017,7950,636,0,0,0,0,0,0
5972591,2017,630,50.4,0,0,0,0,0,0
5972592,2017,0,0,0,0,21420,1285.2,0,0
5972593,2017,20280,1622.4,0,0,0,0,0,0
5972594,2017,0,0,0,0,0,0,936,56.16
5972595,2017,4590,367.2,0,0,0,0,0,0
5972596,2017,0,0,0,0,17100,1026,0,0
5972597,2017,0,0,1508.4,60.336,0,0,0,0
5972598,2017,0,0,0,0,0,0,17030.4,1021.824
5972599,2017,0,0,0,0,10892.7,653.562,0,0
5972600,2017,0,0,0,0,127200,7632,0,0
5972601,2017,0,0,0,0,0,0,4293,257.58
5972602,2017,0,0,0,0,0,0,2085,125.1
5972603,2017,0,0,0,0,31614,1896.84,0,0
5972604,2017,0,0,41025.6,1641.024,0,0,0,0
5972605,2017,0,0,0,0,71775,4306.5,0,0
5972606,2017,0,0,0,NA,165110.4,9906.624,0,0
5972607,2017,0,0,0,0,25290,1517.4,0,NA
5972608,2017,16560,1324.8,0,0,0,0,0,0
5972609,2017,0,NA,0,0,0,0,2892,173.52
5972610,2017,0,0,0,0,1872,112.32,0,0
5972611,2017,0,0,0,0,18180,1090.8,0,0
5972612,2017,45900,3672,0,0,0,0,0,0
5972613,2017,0,0,26704.08,1068.1632,0,0,0,0
5972614,2017,0,0,0,0,0,0,223.2,13.392
5972615,2017,0,0,NA,3683.7504,0,0,0,0
5972616,2017,27144,2171.52,0,0,0,0,0,0
5972617,2017,44217,3537.36,0,0,0,0,0,0
5972618,2017,0,0,0,0,0,0,1809.6,108.576
5972619,2017,0,0,24890.04,995.6016,0,0,0,0
5972620,2017,0,0,13127.4,525.096,0,0,0,0
5972621,2017,43740,3499.2,0,0,0,0,0,0
5972622,2017,0,0,0,0,31800.6,1908.036,0,0
5972623,2017,0,0,1745,69.8,0,0,0,0
5972624,2017,0,0,0,0,0,0,3487.5,209.25
5972625,2017,13248,1059.84,0,0,0,0,0,0
5972626,2017,0,0,0,0,0,0,2223,133.38
5972627,2017,0,0,0,0,561571.2,33694.272,0,0
5972628,2017,16167,1293.36,0,0,0,0,0,0
5972629,2017,0,0,16691.2,667.648,0,0,0,0
5972630,2017,0,0,5760,230.4,0,0,0,0
5972631,2017,0,0,92,3.68,0,0,0,0
5972632,2017,0,0,19728,789.12,0,0,0,0
5972633,2017,0,0,0,0,0,0,18672,1120.32
5972634,2017,0,0,0,0,0,0,35475,2128.5
5972635,2017,0,0,0,0,0,0,8244,494.64
5972636,2017,0,0,0,0,0,0,9460,567.6
5972637,2017,0,0,0,0,89905.2,5394.312,0,0
5972638,2017,0,0,0,0,20331,1219.86,0,0
5972639,2017,0,0,0,0,8580,514.8,0,0
5972640,2017,0,0,3570.84,142.8336,0,0,0,0
5972641,2017,0,0,0,0,0,0,1276.8,76.608
5972642,2017,0,0,3075,123,0,0,0,0
5972643,2017,0,0,0,0,48227.4,2893.644,0,0
5972644,2017,0,0,0,0,0,0,2096,125.76
5972645,2017,0,0,0,0,0,0,973,58.38
5972646,2017,0,0,0,0,10557,633.42,0,0
5972647,2017,0,0,0,0,130152,7809.12,0,0
5972648,2017,0,0,0,0,0,0,4842,290.52
5972649,2017,0,0,0,0,0,0,2694.6,161.676
5972650,2017,0,0,0,0,0,0,6757.5,405.45
5972651,2017,0,0,132608,NA,0,0,0,0
5972652,2017,0,0,1162.8,46.512,0,0,0,0
5972653,2017,0,0,0,0,0,0,3281.6,196.896
5972654,2017,38600,3088,0,NA,0,0,0,0
5972655,2017,19316,1545.28,0,0,0,0,0,0
5972656,2017,0,0,0,0,0,0,6216,372.96
5972657,2017,0,0,0,0,19896,1193.76,0,0
5972658,2017,0,0,0,0,94635,5678.1,0,0
5972659,2017,0,0,40042.8,1601.712,0,0,0,0
5972660,2017,15280,1222.4,0,0,0,0,0,0
5972661,2017,7668,613.44,0,0,0,0,0,0
5972662,2017,0,0,41875.2,1675.008,0,0,0,0
5972663,2017,6064,485.12,0,0,0,0,0,0
5972664,2017,0,0,0,0,0,0,6783,406.98
5972665,2017,0,0,0,0,0,0,6337.5,380.25
5972666,2017,0,0,0,0,12216,732.96,0,0
5972667,2017,0,0,403,16.12,0,0,0,0
5972668,2017,0,0,0,0,144585,8675.1,0,0
5972669,2017,0,0,4316,172.64,0,0,0,0
5972670,2017,0,0,0,0,459756,27585.36,0,0
5972671,2017,0,0,67358.08,2694.3232,0,0,0,0
5972672,2017,0,0,0,0,57510,3450.6,0,0
5972673,2017,0,0,0,0,182565.9,10953.954,0,0
5972674,2017,20280,1622.4,0,0,0,0,0,0
5972675,2017,16737,1338.96,0,0,0,0,0,0
5972676,2017,28440,2275.2,0,0,0,0,0,0
5972677,2017,0,0,0,0,0,0,33.3,1.998
5972678,2017,4665,373.2,0,0,0,0,0,0
5972679,2017,0,0,0,0,0,0,5490,329.4
5972680,2017,0,0,76896,3075.84,0,0,0,0
5972681,2017,0,0,15494.4,619.776,0,0,0,0
5972682,2017,0,0,22680,907.2,0,0,0,0
5972683,2017,4620,369.6,0,0,0,0,0,0
5972684,2017,39820,3185.6,0,0,0,0,0,0
5972685,2017,1032,82.56,0,0,0,0,0,0
5972686,2017,0,0,0,0,569250,34155,0,0
5972687,2017,0,0,22750.08,910.0032,0,0,0,0
5972688,2017,41300,3304,0,0,0,0,0,0
5972689,2017,0,0,0,0,0,0,5687.5,341.25
5972690,2017,20438,1635.04,0,0,0,0,0,NA
5972691,2017,31800,2544,0,0,0,0,0,0
5972692,2017,40590,3247.2,0,0,0,0,0,0
5972693,2017,0,0,4708.8,188.352,0,0,0,0
5972694,2017,18536,1482.88,0,0,0,0,0,0
5972695,2017,0,0,4341.6,173.664,0,0,0,0
5972696,2017,18048,1443.84,0,0,0,0,0,0
5972697,2017,0,0,7545,301.8,0,0,0,0
5972698,2017,7360,588.8,0,0,0,0,0,0
5972699,NA,0,0,0,0,581.7,34.902,0,0
5972700,2017,0,0,3290.76,131.6304,0,0,0,0
5972701,2017,0,0,2788.52,111.5408,0,0,0,0
5972702,2017,7456,596.48,0,0,0,0,0,0
5972703,2017,0,0,0,0,259891.2,15593.472,0,0
5972704,2017,36240,2899.2,0,0,0,0,0,0
5972705,2017,0,0,1881.6,75.264,0,0,0,0
5972706,2017,0,0,22704,908.16,0,0,0,0
5972707,2017,0,0,0,0,0,0,5724,343.44
5972708,2017,0,0,0,0,0,0,1544.4,92.664
5972709,2017,10692,855.36,0,0,0,0,0,0
5972710,2017,0,0,11026.08,441.0432,0,0,0,0
5972711,2017,0,0,0,0,37580.4,2254.824,0,0
5972712,2017,0,0,0,0,0,0,1208,72.48
5972713,2017,0,0,0,0,38127.6,2287.656,0,0
5972714,2017,22488,1799.04,0,0,0,0,0,0
5972715,2017,0,0,2921.52,116.8608,0,0,0,0
5972717,2017,0,0,0,0,45510,2730.6,0,0
5972718,2017,0,0,NA,269.9424,0,0,0,0
5972719,2017,0,0,5892.48,235.6992,0,0,0,0
5972720,2017,0,0,0,0,137760,8265.6,0,0
5972721,2017,0,0,0,0,0,0,226.5,13.59
5972722,2017,0,0,0,0,0,0,2550.8,153.048
5972723,2017,13632,1090.56,0,0,0,0,0,0
5972724,2017,15472,1237.76,0,0,0,0,0,0
5972725,2017,0,0,82008,3280.32,0,0,0,0
5972726,2017,0,0,0,0,0,0,12525,751.5
5972727,2017,0,0,0,0,0,0,35480,2128.8
5972728,NA,0,0,0,0,0,0,2348,140.88
5972729,2017,3480,278.4,0,0,0,0,0,0
5972730,2017,0,0,4779.84,191.1936,0,0,0,0
5972731,2017,0,0,0,0,0,0,12127.5,727.65
5972732,2017,0,0,0,0,0,0,3326.4,199.584
5972733,2017,0,0,0,0,0,0,2169.6,130.176
5972734,2017,0,0,58239,2329.56,0,0,0,0
5972735,2017,13040,1043.2,0,0,0,0,0,0
5972736,2017,0,0,0,0,0,0,1632,97.92
5972737,2017,0,0,0,0,0,0,8073,484.38
5972738,2017,0,0,0,0,701366.4,42081.984,0,0
5972739,2017,0,0,0,0,0,0,344.7,20.682
5972740,2017,0,0,0,0,0,0,3248,194.88
5972741,2017,0,0,0,0,280665,16839.9,0,0
5972742,2017,18120,1449.6,0,0,0,0,0,0
5972743,2017,0,0,3801.6,152.064,0,0,0,0
5972744,2017,0,0,0,0,6768,406.08,0,0
5972745,2017,14496,1159.68,0,0,0,0,0,0
5972746,2017,22644,1811.52,0,0,0,0,0,0
5972747,2017,0,0,0,0,0,0,10512,630.72
5972748,2017,0,0,16646.4,665.856,0,0,0,0
5972749,2017,4080,326.4,0,0,0,0,0,0
5972750,2017,0,0,0,0,549.9,32.994,0,0
5972751,2017,0,0,0,0,57736.8,3464.208,0,0
5972752,2017,0,0,0,0,6695.1,401.706,0,0
5972753,2017,9464,757.12,0,0,0,0,0,0
5972754,2017,44523,3561.84,0,0,0,0,0,0
5972755,2017,0,0,0,0,0,0,2307.6,138.456
5972756,2017,0,0,0,0,0,0,12985,779.1
5972757,2017,28320,2265.6,0,0,0,0,0,0
5972758,2017,0,0,0,0,29030.4,1741.824,0,0
5972759,2017,0,0,0,0,49356,2961.36,0,0
5972760,2017,4390,351.2,0,0,0,0,0,0
5972761,2017,15720,1257.6,0,0,0,0,0,0
5972762,2017,0,0,0,0,0,0,1859,111.54
5972763,2017,0,0,4464,178.56,0,0,NA,0
5972764,2017,0,0,0,0,0,0,1609.2,96.552
5972765,2017,0,0,0,0,0,0,5990.4,359.424
5972766,2017,0,0,27720,1108.8,0,0,0,0
5972767,2017,0,0,0,0,8208,492.48,0,0
5972768,2017,2082,166.56,0,0,0,0,0,0
5972769,2017,0,0,0,0,512730,30763.8,0,0
5972770,2017,0,0,52006.4,2080.256,0,0,0,0
5972771,2017,0,0,0,0,45898.5,2753.91,0,0
5972772,2017,0,0,0,0,0,0,14875,892.5
5972773,2017,0,0,0,0,0,0,30302.5,1818.15
5972774,2017,0,0,36536.4,1461.456,0,NA,0,0
5972775,2017,4912,NA,0,0,0,0,0,0
5972776,2017,0,0,0,0,0,0,581.7,34.902
5972777,2017,0,0,706.8,28.272,0,0,0,0
5972778,2017,0,0,11356.8,454.272,0,0,0,0
5972779,2017,0,0,0,0,0,0,3859.2,231.552
5972780,2017,0,0,0,0,0,0,6532.5,391.95
5972781,2017,0,0,50570.24,2022.8096,0,0,0,0
5972782,2017,0,0,0,0,0,0,8751.6,525.096
5972783,2017,0,0,2584,103.36,0,0,0,0
5972784,2017,23100,1848,0,0,0,0,0,0
5972785,2017,0,0,156468,6258.72,0,0,0,0
5972786,2017,14970,1197.6,0,0,0,0,0,0
5972787,2017,0,0,34992,1399.68,0,0,0,0
5972788,2017,0,0,5596.8,223.872,0,0,0,0
5972789,2017,2044,163.52,0,0,0,0,0,0
5972790,2017,0,0,0,0,93067.2,5584.032,0,0
5972791,2017,0,0,0,0,0,0,2807,168.42
5972792,2017,0,0,0,0,0,0,6793.2,407.592
5972793,2017,0,0,0,0,0,0,8635.2,518.112
5972794,2017,6330,506.4,0,0,0,0,0,0
5972796,2017,0,0,0,0,36432,2185.92,0,0
5972797,2017,0,0,0,0,18403.2,1104.192,0,0
5972798,2017,0,0,8553.6,342.144,0,0,0,0
5972799,2017,0,0,0,0,0,0,10732.5,643.95
5972800,2017,0,0,76982.4,3079.296,0,0,0,0
5972801,2017,0,0,0,0,56548.8,3392.928,0,0
5972802,2017,0,0,0,0,0,0,9835.2,590.112
5972803,2017,0,0,0,0,15097.5,905.85,0,0
5972804,2017,0,0,9148.8,365.952,0,0,0,0
5972805,2017,0,0,26348.8,1053.952,0,0,0,0
5972806,2017,0,0,0,0,0,0,6420,385.2
5972807,2017,0,0,4310.4,172.416,0,0,0,0
5972808,2017,0,0,3022.6,120.904,0,0,0,0
5972809,2017,0,0,0,0,0,0,5576,334.56
5972810,2017,0,0,0,0,261792,15707.52,0,0
5972811,2017,7684,614.72,0,0,0,0,0,0
5972812,2017,0,0,8694,347.76,0,0,0,0
5972813,2017,3267,261.36,0,0,0,0,0,0
5972814,2017,0,0,5767.2,230.688,0,0,0,0
5972815,2017,0,0,0,0,0,0,2702,162.12
5972816,2017,0,0,0,0,0,0,5696,341.76
5972817,2017,0,0,0,0,42636,2558.16,0,0
5972818,2017,0,0,0,0,81300,4878,0,0
5972819,2017,0,0,378.88,15.1552,0,0,0,0
5972820,2017,0,0,0,0,0,0,814,48.84
5972821,2017,0,0,0,0,1324.8,79.488,0,0
5972822,2017,5250,420,0,0,0,0,0,0
5972823,2017,0,0,0,0,0,0,9212,552.72
5972824,2017,0,0,32946,1317.84,0,0,0,0
5972825,2017,0,0,0,0,42768,2566.08,0,0
5972826,2017,0,0,7946.64,317.8656,0,0,0,0
5972827,2017,22372,1789.76,0,0,0,0,0,NA
5972828,2017,0,0,0,0,0,0,1332,79.92
5972829,2017,0,0,0,0,6030,361.8,0,0
5972830,2017,0,0,0,0,97632,5857.92,0,0
5972831,2017,0,0,0,0,19620,1177.2,0,0
5972832,2017,0,0,0,0,6157.2,369.432,0,NA
5972833,2017,9930,794.4,0,0,0,0,0,0
5972834,2017,0,0,0,0,0,0,1177.2,70.632
5972835,2017,0,0,13556.2,NA,0,0,0,0
5972836,2017,0,0,0,0,0,0,3549.6,212.976
5972837,2017,0,0,0,0,0,0,13296,797.76
5972838,2017,0,0,0,0,0,0,1732.8,103.968
5972839,2017,0,0,0,0,39312,2358.72,0,0
5972840,2017,0,0,0,0,10732.5,643.95,0,0
5972841,2017,0,0,0,0,35116.8,2107.008,0,0
5972842,2017,0,0,5733,229.32,0,0,0,0
5972843,2017,0,0,4608,184.32,0,NA,0,0
5972844,2017,2745,219.6,0,0,0,0,0,0
5972845,2017,0,0,0,0,10363.2,621.792,0,0
5972846,2017,0,0,0,0,0,0,1062,63.72
5972847,2017,14360,1148.8,0,0,0,0,0,0
5972848,NA,0,0,0,0,215482.8,12928.968,0,0
5972849,2017,22044,1763.52,0,0,0,0,0,0
5972850,2017,23508,1880.64,0,0,0,0,0,0
5972851,2017,0,0,0,0,0,0,3944,236.64
5972852,2017,31040,2483.2,0,0,0,0,0,0
5972853,2017,0,0,4773.6,190.944,0,0,0,0
5972854,2017,9843,787.44,0,0,0,0,0,0
5972855,2017,0,0,0,0,122094,7325.64,0,0
5972856,2017,0,0,18846.72,753.8688,0,0,0,0
5972857,2017,0,0,0,0,0,0,14088,845.28
5972858,2017,0,0,0,0,0,0,2673.6,160.416
5972859,2017,1584,126.72,0,0,0,0,0,0
5972860,2017,0,0,0,0,71100,4266,0,0
5972861,2017,0,0,0,0,9871.2,592.272,0,0
5972862,2017,0,0,37086,1483.44,0,0,0,0
5972863,2017,15147,1211.76,0,0,0,0,0,0
5972864,2017,0,0,0,0,0,0,6240,374.4
5972865,2017,0,0,51225.6,2049.024,0,0,0,0
5972866,2017,0,0,51480,2059.2,0,0,0,0
5972867,2017,5488,439.04,0,0,0,0,0,0
5972868,2017,0,0,10491,419.64,0,0,0,0
5972869,2017,2856,228.48,0,0,0,0,0,0
5972870,2017,0,0,0,0,110713.2,6642.792,0,0
5972871,2017,0,0,1728,69.12,0,0,0,0
5972872,2017,0,0,0,0,674730,40483.8,0,0
5972873,2017,0,0,0,0,0,0,11430,685.8
5972874,2017,11184,894.72,0,0,0,0,0,0
5972875,2017,6030,482.4,0,0,0,0,0,0
5972876,2017,0,0,0,0,310348.8,18620.928,0,0
5972877,2017,32130,2570.4,0,0,0,0,0,0
5972878,2017,0,0,0,0,0,0,597.6,35.856
5972879,2017,0,0,12204,488.16,0,0,0,0
5972880,2017,0,0,6510,260.4,0,0,0,0
5972881,2017,61540,4923.2,0,0,0,0,0,0
5972882,2017,0,0,0,0,15744,944.64,0,0
5972883,2017,7224,577.92,0,0,0,0,0,0
5972884,2017,0,0,0,0,0,0,990,59.4
5972885,2017,0,0,33350.4,1334.016,0,0,0,0
5972886,2017,1792,143.36,0,0,0,0,0,0
5972887,2017,0,0,0,0,0,0,528,31.68
5972888,2017,0,0,0,0,96000,5760,0,0
5972889,2017,0,0,43921.92,1756.8768,0,0,0,0
5972890,2017,0,0,0,0,0,0,19.8,1.188
5972891,2017,1326,106.08,0,0,0,0,0,0
5972892,2017,4070,325.6,0,0,0,0,0,0
5972893,2017,29310,2344.8,0,0,0,0,0,0
5972894,2017,0,0,0,0,0,0,3888,233.28
5972895,2017,0,0,19393.92,775.7568,0,0,0,0
5972896,2017,11400,912,0,0,0,0,0,0
5972897,2017,0,0,24729.6,989.184,0,0,0,0
5972898,2017,0,0,14605.92,584.2368,0,0,0,0
5972899,2017,0,0,5180,207.2,0,0,0,0
5972900,2017,37796,3023.68,0,0,0,0,0,0
5972901,2017,0,0,84150,3366,0,0,0,0
5972902,2017,45000,3600,0,0,0,0,0,0
5972903,2017,0,0,0,0,0,0,NA,1162.2
5972904,2017,8226,658.08,0,0,0,0,0,0
5972905,2017,0,0,0,0,2976,178.56,0,0
5972906,2017,0,0,0,0,0,0,12254.4,735.264
5972907,2017,0,0,0,0,0,0,3582,214.92
5972908,2017,0,0,0,0,142716.6,8562.996,0,0
5972909,2017,0,0,2336,93.44,NA,0,0,0
5972910,NA,10164,813.12,0,0,0,0,0,0
5972911,2017,12501,1000.08,0,0,0,0,0,0
5972912,2017,0,0,1614.6,64.584,0,0,0,0
5972913,2017,0,0,15360,614.4,0,0,0,0
5972914,2017,0,0,16632,665.28,0,0,0,0
5972915,2017,0,0,0,0,0,0,1808,108.48
5972916,2017,0,0,NA,0,8464.5,507.87,0,0
5972917,2017,0,0,6730.56,NA,0,0,0,0
5972918,2017,4959,396.72,0,0,0,0,0,0
5972919,2017,0,0,0,0,0,0,14608,876.48
5972920,2017,0,0,0,0,26568,1594.08,0,0
5972921,2017,0,0,0,0,0,0,4152,249.12
5972922,2017,0,0,0,0,361810.8,21708.648,0,0
5972923,2017,0,0,0,0,144060,8643.6,0,0
5972924,2017,0,0,7779.2,311.168,0,0,0,0
5972925,2017,0,0,0,0,636174,38170.44,0,0
5972926,2017,4734,378.72,0,0,0,0,0,0
5972927,2017,2632,210.56,0,0,0,0,0,0
5972928,2017,26403,2112.24,0,0,0,0,0,0
5972929,2017,14432,1154.56,0,0,0,0,0,0
5972930,2017,0,0,4032,161.28,0,0,0,0
5972931,2017,0,0,0,0,82971,4978.26,0,0
5972932,2017,0,0,0,0,0,0,6320,379.2
5972933,2017,0,0,0,0,56548.8,3392.928,0,0
5972934,2017,9264,741.12,0,0,0,0,NA,0
5972935,2017,0,0,3832.5,153.3,0,0,0,0
5972936,2017,0,0,0,0,66187.8,3971.268,0,0
5972937,2017,0,0,165158.4,6606.336,0,0,0,0
5972938,2017,0,0,2133,85.32,0,0,0,0
5972939,2017,0,0,0,0,0,0,2960,177.6
5972940,2017,0,0,0,0,0,0,1017.6,61.056
5972941,2017,15000,1200,0,0,0,0,0,0
5972942,2017,0,0,0,0,0,0,11856,711.36
5972943,2017,0,0,816.48,32.6592,0,0,0,0
5972944,2017,0,0,25776,1031.04,0,0,0,0
5972945,2017,0,0,32928,1317.12,0,0,0,0
5972946,2017,0,0,2419.2,96.768,0,0,0,0
5972947,2017,0,0,0,0,0,0,4636.8,278.208
5972948,2017,0,0,0,0,0,0,10950,657
5972949,2017,0,0,0,0,0,0,846.4,50.784
5972950,2017,0,0,4101.12,164.0448,0,0,0,0
5972951,2017,12078,966.24,0,0,0,0,0,0
5972952,2017,0,0,0,0,0,0,307.2,18.432
5972953,2017,0,0,51148.8,2045.952,0,0,0,0
5972954,2017,0,0,0,0,0,0,2451.6,147.096
5972955,2017,23880,1910.4,0,0,0,0,0,0
5972956,2017,0,0,0,0,109824,6589.44,0,0
5972957,2017,13860,1108.8,0,0,0,0,0,0
5972958,NA,0,0,0,0,0,0,284,17.04
5972959,2017,0,0,0,0,275910,16554.6,0,0
5972960,2017,0,0,43875,1755,0,0,0,0
5972961,2017,0,0,0,0,0,0,7588.8,455.328
5972962,2017,0,0,35828,1433.12,0,0,0,0
5972963,2017,0,0,0,0,0,0,576,34.56
5972964,2017,0,0,0,0,33858,2031.48,0,0
5972965,2017,0,0,0,0,319365,19161.9,0,0
5972966,2017,9390,751.2,0,0,0,0,0,0
5972967,2017,0,0,47923.2,1916.928,0,0,0,0
5972968,2017,31920,2553.6,0,0,0,0,0,0
5972969,2017,21200,1696,0,0,0,0,0,0
5972970,2017,0,0,0,0,342300,20538,0,0
5972971,2017,0,0,6966,278.64,0,0,0,0
5972972,2017,0,0,88200,3528,0,0,0,NA
5972973,2017,0,0,45480.96,1819.2384,0,0,0,0
5972974,2017,0,0,0,0,0,0,4719.2,283.152
5972975,2017,0,0,0,0,33840,2030.4,0,0
5972976,2017,0,0,0,0,0,0,502.2,30.132
5972977,2017,0,0,0,0,0,0,5095.2,305.712
5972978,2017,0,0,52805.4,2112.216,0,0,0,0
5972979,2017,0,0,0,0,60211.2,3612.672,0,0
5972980,2017,0,0,0,0,22017.6,1321.056,0,0
5972981,2017,4662,372.96,0,0,0,0,0,0
5972982,2017,43200,3456,0,0,0,0,0,0
5972983,2017,0,0,43137.6,1725.504,0,0,0,0
5972984,2017,8660,692.8,0,0,0,0,0,0
5972985,2017,4500,360,0,0,0,0,0,0
5972986,2017,0,0,2257.92,90.3168,0,0,0,0
5972987,2017,0,0,0,0,0,0,4537.5,272.25
5972988,2017,0,0,0,0,216178.2,12970.692,0,0
5972989,2017,0,0,0,0,18717.6,1123.056,0,0
5972990,2017,15600,1248,0,0,0,0,0,0
5972991,2017,0,0,0,0,72576,4354.56,0,0
5972992,2017,249,19.92,0,0,0,0,0,0
5972993,2017,0,0,18142.08,725.6832,0,0,0,0
5972994,2017,0,0,0,0,47385,2843.1,0,0
5972995,2017,0,0,738,29.52,0,0,0,0
5972996,2017,0,0,4857.6,194.304,0,0,0,0
5972997,2017,11056,884.48,0,0,0,0,0,0
5972998,2017,0,0,36840.96,1473.6384,0,0,0,0
5972999,2017,0,0,NA,0,0,0,4338,260.28
5973000,2017,0,0,13232.8,529.312,0,0,0,0
5973001,2017,0,0,0,NA,54264,3255.84,0,0
5973002,2017,0,0,0,0,0,0,8235,494.1
5973003,2017,1446,115.68,0,0,0,0,0,0
5973004,2017,0,0,491.4,19.656,0,0,0,0
5973005,2017,0,0,18711,NA,0,0,0,0
5973006,2017,0,0,0,0,0,0,478.8,28.728
5973007,2017,0,0,0,0,0,0,288,17.28
5973008,2017,0,0,1516.32,60.6528,0,0,0,0
5973009,2017,0,0,0,0,0,0,42.9,2.574
5973010,2017,0,0,0,0,0,0,1780.8,106.848
5973011,2017,0,0,28516.8,1140.672,0,0,0,0
5973012,2017,0,0,60071.2,2402.848,0,0,0,0
5973013,2017,0,0,0,NA,0,0,518.4,31.104
5973014,2017,0,0,58.2,2.328,0,0,0,0
5973015,2017,0,0,0,0,891922.5,53515.35,0,0
5973016,2017,7794,623.52,0,0,0,0,0,0
5973017,2017,0,0,625.8,25.032,0,0,0,0
5973018,2017,0,0,0,0,0,0,3120,187.2
5973019,2017,0,0,0,0,0,0,7040.8,422.448
5973020,2017,65892,5271.36,0,0,0,0,0,0
5973021,2017,22520,1801.6,0,0,0,0,0,0
5973022,2017,0,0,0,0,0,0,4504,270.24
5973023,2017,0,0,0,0,0,0,512.4,30.744
5973024,2017,0,0,0,0,135552,8133.12,0,0
5973025,2017,0,0,0,0,217444.5,13046.67,0,0
5973026,2017,0,0,0,0,0,NA,5894.4,353.664
5973027,2017,2310,184.8,0,0,0,0,0,0
5973028,2017,6552,524.16,0,0,0,0,0,0
5973029,2017,0,0,17952,718.08,0,0,0,0
5973030,2017,7264,581.12,0,0,0,0,0,0
5973031,2017,0,0,0,0,27518.4,1651.104,0,0
5973032,2017,12264,981.12,0,0,0,0,0,0
5973033,2017,0,0,0,0,0,0,2148,128.88
5973034,2017,0,0,0,0,0,0,1166,69.96
5973035,2017,0,0,0,0,0,0,158.1,9.486
5973036,2017,27648,2211.84,0,0,0,0,0,0
5973037,2017,0,0,0,0,0,0,735.6,44.136
5973038,2017,0,0,0,0,167643,10058.58,0,0
5973039,2017,11112,888.96,0,0,0,0,0,0
5973040,2017,0,NA,58452.48,2338.0992,0,0,0,0
5973041,2017,0,0,0,0,0,0,3628.8,217.728
5973042,2017,22775,1822,0,0,0,0,0,0
5973043,2017,0,0,0,0,161416.2,9684.972,0,0
5973044,2017,0,0,0,0,0,0,6240,374.4
5973045,2017,59636,4770.88,0,0,0,0,0,0
5973046,2017,1980,158.4,0,0,0,0,0,0
5973047,2017,0,0,0,0,12540,752.4,0,0
5973048,2017,0,0,0,0,331485,19889.1,0,0
5973049,2017,0,0,0,0,0,0,1120,67.2
5973050,2017,0,0,1664,66.56,0,0,0,0
5973051,2017,0,0,3917.76,156.7104,0,0,0,0
5973052,2017,0,0,0,0,0,0,1622.4,97.344
5973053,2017,0,0,0,0,23860.2,1431.612,0,0
5973054,2017,7612,608.96,0,0,0,0,0,0
5973055,2017,3240,259.2,0,0,0,0,0,0
5973056,2017,189,15.12,0,0,0,0,0,0
5973057,2017,0,0,0,0,42687,2561.22,0,0
5973058,2017,945,75.6,0,0,0,0,0,0
5973059,2017,8880,710.4,0,0,0,0,NA,0
5973060,2017,0,0,0,0,0,0,1735,104.1
5973061,NA,0,0,13305.6,532.224,0,0,0,0
5973062,2017,0,0,0,0,12422.7,745.362,0,0
5973063,2017,0,0,2780.4,111.216,0,0,0,0
5973064,2017,0,0,170.4,6.816,0,0,0,0
5973065,2017,NA,0,13970.7,NA,0,0,0,0
5973066,2017,0,0,17317.44,692.6976,0,0,0,0
5973067,2017,0,0,243.6,9.744,0,0,0,0
